co_code,company_name,co_stkdate,bse_pb,nse_pb,eps_on_stkdate
272854,WOCKHARDT LTD.,20120801,56.5935,56.5485,25.7767
132144,M M T C LTD.,20120801,49.1297,49.0111,1.2441
88770,H M T LTD.,20120801,46.0188,46.1312,-1.1472
72842,"FERTILISERS & CHEMICALS, TRAVANCORE LTD.",20120801,30.1262,30.0148,-1.7842
49138,COLGATE-PALMOLIVE (INDIA) LTD.,20120801,28.4761,28.4625,34.0091
26485,B F UTILITIES LTD.,20120801,27.7898,27.837,0.9371
157827,NESTLE INDIA LTD.,20120801,23.8258,23.7455,106.4329
23709,ASTRAZENECA PHARMA INDIA LTD.,20120801,22.0561,22.0085,-1.412
62499,JUBILANT FOODWORKS LTD.,20120801,21.9329,21.9466,18.4076
94080,HINDUSTAN UNILEVER LTD.,20120801,20.9887,20.9843,12.5879
254594,TRIVENI TURBINE LTD.,20120801,17.9942,17.9942,2.6239999999999997
36391,DIGJAM LTD. [MERGED],20120801,17.4808,17.5758,-0.3343
351367,GRAVITA INDIA LTD.,20120801,17.5811,17.5658,1.0617
386419,C I L NOVA PETROCHEMICALS LTD.,20120801,17.408,17.5021,0.7675
168589,PAGE INDUSTRIES LTD.,20120801,16.7861,16.8468,87.8887
42974,CASTROL INDIA LTD.,20120801,16.2788,16.2395,17.1781
94000,HINDUSTAN COPPER LTD.,20120801,15.8593,15.8657,3.3176
376597,L G B FORGE LTD.,20120801,15.5662,15.2832,-0.3647
54885,DABUR INDIA LTD.,20120801,14.8208,14.8024,3.0737
402171,ONELIFE CAPITAL ADVISORS LTD.,20120801,14.6861,14.6738,-0.1647
52194,CRISIL LTD.,20120801,13.4595,13.467,27.377
246538,T T K PRESTIGE LTD.,20120801,13.3562,13.3227,104.4511
227036,SIGNET INDUSTRIES LTD.,20120801,12.8102,12.9775,1.3431
22859,ASIAN PAINTS LTD.,20120801,12.5542,12.5942,102.0624
81580,GILLETTE INDIA LTD.,20120801,12.3659,12.4067,22.6544
251664,TITAN COMPANY LTD.,20120801,12.2581,12.2581,6.8992
69497,ESSAR OIL LTD.,20120801,11.8151,11.8468,-14.7433
53291,D B (INTERNATIONAL) STOCK BROKERS LTD.,20120801,11.8048,11.8048,1.2
193553,RANBAXY LABORATORIES LTD. [MERGED],20120801,11.5322,11.5311,-78.1097
248154,TATA METALIKS LTD.,20120801,10.9912,11.0183,-36.9108
320945,UNITED BREWERIES LTD.,20120801,11.0198,11.0094,4.7389
61857,INDIA POWER CORPN. LTD.,20120801,,10.7601,0.1266
182523,PROCTER & GAMBLE HYGIENE & HEALTH CARE LTD.,20120801,10.4912,10.5326,55.3469
67417,EMAMI LTD.,20120801,10.0995,10.0934,10.6912
97066,I T C LTD.,20120801,9.9634,9.975,8.2235
38924,BRITANNIA INDUSTRIES LTD.,20120801,9.8074,9.8191,15.0773
48799,COAL INDIA LTD.,20120801,9.1444,9.1378,12.814
31130,BATA INDIA LTD.,20120801,9.1135,9.1186,25.151
160874,NITIN FIRE PROTECTION INDS. LTD.,20120801,8.92,8.9049,0.4552
164646,TATA CONSULTANCY SERVICES LTD.,20120801,8.7154,8.6944,59.6
66185,EICHER MOTORS LTD.,20120801,8.416,8.4094,58.7218
239726,SUN PHARMACEUTICAL INDS. LTD.,20120801,8.3473,8.3631,17.9913
83013,GODREJ CONSUMER PRODUCTS LTD.,20120801,8.1834,8.1918,13.2596
229572,GLAXOSMITHKLINE CONSUMER HEALTHCARE LTD.,20120801,8.1436,8.1784,96.8553
260926,V S T INDUSTRIES LTD.,20120801,8.1973,8.1627,85.7018
42684,ZYDUS WELLNESS LTD.,20120801,8.1976,8.1499,18.622
82150,GLAXOSMITHKLINE PHARMACEUTICALS LTD.,20120801,8.0547,8.0787,57.4395
92590,HERO MOTOCORP LTD.,20120801,8.0257,8.0385,122.535
21283,ASAHI INDIA GLASS LTD.,20120801,8.0322,7.8564,-5.7145
374519,BAJAJ FINSERV LTD.,20120801,7.3945,7.397,5.1381
408877,SCHNEIDER ELECTRIC INFRASTRUCTURE LTD.,20120801,7.1952,7.2135,1.0903
126400,LAKSHMI MILLS CO. LTD.,20120801,7.1029,7.1247,-209.6183
140097,MARICO LTD.,20120801,7.0981,7.0944,6.0422
245363,SYMPHONY LTD.,20120801,7.0553,7.0599,14.4403
374518,BAJAJ AUTO LTD.,20120801,6.9133,6.9143,102.2874
244387,SWAN ENERGY LTD.,20120801,6.8274,6.8797,2.8347
41246,CADILA HEALTHCARE LTD.,20120801,6.8779,6.8753,31.022
86417,GRUH FINANCE LTD.,20120801,6.8389,6.854,6.1383
36277,3M INDIA LTD.,20120801,6.785,6.7869,43.6393
228300,RESPONSIVE INDUSTRIES LTD.,20120801,6.5474,6.5374,1.8744
130382,LUPIN LTD.,20120801,6.5071,6.5076,24.6568
36937,BLUE DART EXPRESS LTD.,20120801,6.4745,6.4504,50.1224
96758,KANANI INDUSTRIES LTD.,20120801,6.0546,6.4357,-0.1501
95119,SKIL INFRASTRUCTURE LTD.,20120801,,6.4189,7.6071
21420,A B B INDIA LTD.,20120801,6.4079999999999995,6.4088,8.7429
61957,DIVI'S LABORATORIES LTD.,20120801,6.2508,6.2528,45.8932
99431,PANASONIC APPLIANCES INDIA CO. LTD.,20120801,6.2789,6.2137,-17.2063
206296,SABERO ORGANICS GUJARAT LTD. [MERGED],20120801,6.1029,6.1732,-14.6223
101293,SUNTECK REALTY LTD.,20120801,6.0494,6.0588,1.639
212026,SANWARIA CONSUMER LTD.,20120801,6.0382,6.0214,0.8275
369167,INFO EDGE (INDIA) LTD.,20120801,5.8815,5.9076,11.7887
96713,I L & F S INVESTMENT MANAGERS LTD.,20120801,5.7128,5.7235,2.0958
175214,PIDILITE INDUSTRIES LTD.,20120801,5.6818,5.6835,7.1266
230409,SOLAR INDUSTRIES INDIA LTD.,20120801,5.5869,5.5776,40.3953
200979,RUPA & CO. LTD.,20120801,5.6003,5.5647,6.0346
88258,H C L TECHNOLOGIES LTD.,20120801,5.478,5.4785,28.0973
375382,M T EDUCARE LTD.,20120801,5.4239999999999995,5.4637,3.2518
226821,SIEMENS LTD.,20120801,5.4754,5.4624,17.7666
52835,CUMMINS INDIA LTD.,20120801,5.4556,5.4537,21.0455
65745,ECLERX SERVICES LTD.,20120801,5.4338,5.4376,56.9083
37451,BOMBAY DYEING & MFG. CO. LTD.,20120801,5.3876,5.3802,-23.2745
387501,ZEE LEARN LTD.,20120801,5.2874,5.3162,-1.2522
32433,BERGER PAINTS INDIA LTD.,20120801,5.2771,5.2732,5.3223
121704,ABBOTT INDIA LTD.,20120801,5.2672,5.2672,60.4302
272097,WHIRLPOOL OF INDIA LTD.,20120801,5.272,5.2649,11.3768
8183,AGRO TECH FOODS LTD.,20120801,5.1989,5.2279,14.9615
149711,BOSCH LTD.,20120801,5.2105,5.2008,336.9386
83018,GODREJ INDUSTRIES LTD.,20120801,5.156000000000001,5.1529,5.8839999999999995
338286,MULTI COMMODITY EXCHANGE OF INDIA LTD.,20120801,5.0343,5.0535,58.8744
275062,ZEE ENTERTAINMENT ENTERPRISES LTD.,20120801,5.046,5.0384,6.2828
374456,WABCO INDIA LTD.,20120801,5.0117,5.018,84.90799999999999
242022,SUPREME INDUSTRIES LTD.,20120801,4.9936,5.0046,18.7236
122573,KOTAK MAHINDRA BANK LTD.,20120801,4.9759,4.9876,14.7485
95632,HOUSING DEVELOPMENT FINANCE CORPN. LTD.,20120801,4.9021,4.9045,28.4488
12007,G E T & D INDIA LTD.,20120801,4.8341,4.8381,4.831
122625,BYKE HOSPITALITY LTD.,20120801,4.7552,4.7567,1.3268
388926,BAJAJ CORP LTD.,20120801,4.7452,4.7437,8.7654
53685,WINDSOR MACHINES LTD.,20120801,4.7374,4.7208,1.038
139826,MARAL OVERSEAS LTD.,20120801,,4.7117,-0.2313
149616,MOTHERSON SUMI SYSTEMS LTD.,20120801,4.6742,4.6596,7.928
82197,GLENMARK PHARMACEUTICALS LTD.,20120801,4.6646,4.6507,9.1691
271560,WENDT (INDIA) LTD.,20120801,4.5825,4.5811,82.3
261710,VAKRANGEE LTD.,20120801,4.5377,4.5434,1.466
221948,SHOPPERS STOP LTD.,20120801,4.485,4.4945,6.5359
86720,GUJARAT GAS CO. LTD. [MERGED],20120801,4.4406,4.4544,16.5918
88297,H D F C BANK LTD.,20120801,4.4152,4.4115,20.4701
192276,RALLIS INDIA LTD.,20120801,4.3808,4.374,5.7598
42443,CARBORUNDUM UNIVERSAL LTD.,20120801,4.3448,4.3732,7.2952
369474,VISA STEEL LTD.,20120801,4.3552,4.3727,-1.1082
406292,ORIENT REFRACTORIES LTD.,20120801,4.2576,4.3645,2.5887
97042,AXISCADES ENGINEERING TECHNOLOGIES LTD.,20120801,4.2859,4.3117,4.3686
25290,SANOFI INDIA LTD.,20120801,4.2747,4.3101,72.3776
74770,FOSECO INDIA LTD.,20120801,4.3321,4.3047,41.4471
86597,ADANI PORTS & SPECIAL ECONOMIC ZONE LTD.,20120801,4.3074,4.2968,6.6849
114150,KAJARIA CERAMICS LTD.,20120801,4.2951,4.2867,12.0285
33873,BHARAT PETROLEUM CORPN. LTD.,20120801,4.2787,4.2852,-72.9633
84205,KANSAI NEROLAC PAINTS LTD.,20120801,4.2412,4.2429,40.1414
157438,NELCO LTD.,20120801,4.2141,4.2266,-5.4474
31364,BAYER CROPSCIENCE LTD.,20120801,4.1104,4.1036,44.8191
96443,I C R A LTD.,20120801,4.0688,4.0878,54.64
136461,MAHINDRA HOLIDAYS & RESORTS INDIA LTD.,20120801,4.1191,4.0767,12.6052
259928,V I P INDUSTRIES LTD.,20120801,4.0524,4.0603,1.8547
68332,ENGINEERS INDIA LTD.,20120801,4.0466,4.0525,18.4364
201184,RUSHIL DECOR LTD.,20120801,4.0631,4.0488,3.9653
91512,HAVELLS INDIA LTD.,20120801,4.0347,4.0372,26.5735
273275,WYETH LTD. [MERGED],20120801,4.0317,4.0352,59.6961
222402,SHREE CEMENT LTD.,20120801,4.0453,4.0348,109.5495
62987,DR. REDDY'S LABORATORIES LTD.,20120801,4.03,4.0286,37.1367
40470,C M C LTD. [MERGED],20120801,4.0284,4.0139,52.5809
100632,INFOSYS LTD.,20120801,3.9869,3.986,157.0798
102576,IPCA LABORATORIES LTD.,20120801,3.9592,3.9587,20.691999999999997
252196,TORRENT PHARMACEUTICALS LTD.,20120801,3.935,3.9489,49.9259
261187,V-GUARD INDUSTRIES LTD.,20120801,3.8852,3.8787,19.8341
239792,SUN T V NETWORK LTD.,20120801,3.8173,3.8166,16.9931
251194,TIMKEN INDIA LTD.,20120801,3.8135,3.8125,8.0835
166523,P I INDUSTRIES LTD.,20120801,3.8386,3.76,30.7583
80856,GENESYS INTERNATIONAL CORPN. LTD.,20120801,3.7302,3.7209,3.6552
248085,TATA COFFEE LTD.,20120801,3.6558,3.6569,47.4593
47769,CIMMCO LTD.,20120801,3.8841,3.6413,-2.9977
165172,ORISSA MINERALS DEVELOPMENT CO. LTD.,20120801,3.6357,3.6382,45.1667
12011,G E POWER INDIA LTD.,20120801,3.6326,3.6378,25.4345
43729,CENTURY PLYBOARDS (INDIA) LTD.,20120801,3.6526,3.6273,1.3863
68477,HINDUJA FOUNDRIES LTD. [MERGED],20120801,3.5874,3.5874,-51.6346
105523,JAGRAN PRAKASHAN LTD.,20120801,3.5777,3.5836,5.4359
47858,CIPLA LTD.,20120801,3.5733,3.5788,16.2733
138335,MANGALAM TIMBER PRODUCTS LTD.,20120801,3.6055,3.5439999999999996,-2.75
37079,BLUE STAR LTD.,20120801,3.5324,3.5433,-10.5519
36895,BLUE CHIP INDIA LTD.,20120801,3.5785,3.5243,0.1338
248092,TATA ELXSI LTD.,20120801,3.5008,3.5073,7.0428
248186,TATA GLOBAL BEVERAGES LTD.,20120801,3.4939,3.5007,3.79
196452,RELAXO FOOTWEARS LTD.,20120801,3.4749,3.4999,37.1463
82982,GODFREY PHILLIPS INDIA LTD.,20120801,3.4472,3.4592,142.6513
91459,HATHWAY CABLE & DATACOM LTD.,20120801,3.4415,3.4507,-5.6588
109856,JINDAL STEEL & POWER LTD.,20120801,3.443,3.4439,23.5447
250620,THOMAS COOK (INDIA) LTD.,20120801,3.4271,3.4353,2.4709
71060,EXIDE INDUSTRIES LTD.,20120801,3.4241,3.4335,5.2392
250369,THERMAX LTD.,20120801,3.4274,3.4282,33.1539
202308,S E INVESTMENTS LTD.,20120801,3.4124,3.404,17.4901
18102,APOLLO HOSPITALS ENTERPRISE LTD.,20120801,3.403,3.4025,18.1987
122948,K P I T TECHNOLOGIES LTD.,20120801,3.3905,3.3834,3.4675
18395,HEXAWARE TECHNOLOGIES LTD.,20120801,3.3529,3.3543,9.5585
136444,MAHINDRA & MAHINDRA LTD.,20120801,3.341,3.3443,46.3972
246535,T T K HEALTHCARE LTD.,20120801,3.3094,3.32,20.7829
97191,ORACLE FINANCIAL SERVICES SOFTWARE LTD.,20120801,3.3176,3.3154,143.8353
66917,ELGI EQUIPMENTS LTD.,20120801,3.2902,3.306,4.9169
125123,ULTRATECH CEMENT LTD.,20120801,3.2944,3.2941,90.7485
272724,WIPRO LTD.,20120801,3.2865,3.2856,18.1575
129907,LOVABLE LINGERIE LTD.,20120801,3.2457,3.2578,13.1667
157795,NESCO LTD.,20120801,3.2617,3.2571,50.9083
127106,LARSEN & TOUBRO LTD.,20120801,3.252,3.2546,74.0896
100224,INDUSIND BANK LTD.,20120801,3.2555,3.2501,9.3618
248110,HONEYWELL AUTOMATION INDIA LTD.,20120801,3.2427,3.2497,84.5216
86607,AMBUJA CEMENTS LTD.,20120801,3.2227,3.2349,9.4462
219409,SHARON BIO-MEDICINE LTD.,20120801,3.218,3.2215,39.4434
120889,OBEROI REALTY LTD.,20120801,3.1994,3.2119,8.4467
237266,STRIDES SHASUN LTD.,20120801,3.2115,3.2115,3.4414
23354,A C C LTD.,20120801,3.1978,3.1996,64.8953
218257,SHALIMAR PAINTS LTD.,20120801,3.1775,3.1754,40.3633
70319,MCLEOD RUSSEL INDIA LTD.,20120801,3.1621,3.1679,18.3563
33750,BHARAT FORGE LTD.,20120801,3.127,3.1332,18.8643
248093,TATA MOTORS LTD.,20120801,3.1324,3.1331,3.8641
377259,D B CORP LTD.,20120801,3.117,3.1256,10.1291
86534,GUFIC BIOSCIENCES LTD.,20120801,3.0697,3.1076,0.265
176861,POLY MEDICURE LTD.,20120801,3.1156,3.0921,15.3099
49262,CLARIANT CHEMICALS (INDIA) LTD.,20120801,3.0835,3.0916,37.1633
92437,HERCULES HOISTS LTD.,20120801,3.0715,3.0804,9.1875
76533,G K W LTD.,20120801,,3.0578,-1.4079
118314,KAVERI SEED CO. LTD.,20120801,3.0397,3.0393,81.6147
8893,AJANTA PHARMA LTD.,20120801,3.0264,3.0292,62.6383
182265,RAIN INDUSTRIES LTD.,20120801,3.0462,3.0287,1.0538
111105,JYOTHY LABORATORIES LTD.,20120801,3.009,3.0254,5.2882
393826,ALEMBIC PHARMACEUTICALS LTD.,20120801,3.0186,3.0234,6.1878
232593,SPECIALITY RESTAURANTS LTD.,20120801,3.012,3.0159,3.7161
69059,ESAB INDIA LTD.,20120801,3.0123,3.0093,23.6081
71439,SCHAEFFLER INDIA LTD.,20120801,2.9875,2.9976,107.8276
96407,AKZO NOBEL INDIA LTD.,20120801,2.9748,2.9824,39.1789
64529,E I D-PARRY (INDIA) LTD.,20120801,2.9896,2.9812,8.866
125016,KWALITY LTD.,20120801,2.9699,2.9796,5.1632
196665,RELIANCE INDUSTRIAL INFRASTRUCTURE LTD.,20120801,2.967,2.9764,15.5828
94103,HINDUSTAN PETROLEUM CORPN. LTD.,20120801,2.9502,2.9541,-159.5725
164456,OPTO CIRCUITS (INDIA) LTD.,20120801,2.9514,2.9514,9.9563
156454,NAVNEET EDUCATION LTD.,20120801,2.9527,2.9474,3.8218
1120,A I A ENGINEERING LTD.,20120801,2.9197,2.9301,15.5035
107169,JAMNA AUTO INDS. LTD.,20120801,2.9095,2.9047,11.9713
203025,S K F INDIA LTD.,20120801,2.8781,2.8802,38.9911
174683,PETRONET L N G LTD.,20120801,2.8778,2.8788,14.2395
90657,HARITA SEATING SYSTEMS LTD.,20120801,2.9353,2.8649,12.5112
155630,N M D C LTD.,20120801,2.8591,2.8637,18.7218
272084,WHEELS INDIA LTD.,20120801,2.8742,2.8599,35.6656
407375,TREE HOUSE EDUCATION & ACCESSORIES LTD.,20120801,2.8551,2.8564,7.329
195939,REDINGTON (INDIA) LTD.,20120801,2.867,2.8546,4.1803
12517,AMARA RAJA BATTERIES LTD.,20120801,2.8478,2.8492,29.0939
37410,BOMBAY BURMAH TRDG. CORPN. LTD.,20120801,2.8486,2.8481,-27.3176
240054,SUNDARAM MULTI PAP LTD.,20120801,2.8412,2.8412,0.359
86189,GRINDWELL NORTON LTD.,20120801,2.8414,2.8392,18.9451
85447,GRASIM INDUSTRIES LTD.,20120801,2.8356,2.8347,123.1713
31365,INEOS STYROLUTION INDIA LTD.,20120801,2.8176,2.8334,24.6224
83025,GODREJ PROPERTIES LTD.,20120801,2.8256,2.8247,13.0693
51238,COROMANDEL INTERNATIONAL LTD.,20120801,2.7984,2.8063,23.2273
119829,SPECTACLE VENTURES LTD.,20120801,2.8558,2.7954,-0.0777
86802,GUJARAT MINERAL DEVP. CORPN. LTD.,20120801,2.7829,2.7851,15.7742
83183,FEDERAL-MOGUL GOETZE (INDIA) LTD.,20120801,2.847,2.7739999999999996,5.4806
33537,BHANSALI ENGINEERING POLYMERS LTD.,20120801,2.7728,2.7653,-0.3442
14204,AMRUTANJAN HEALTH CARE LTD.,20120801,2.7558,2.7568,47.8608
61622,BODAL CHEMICALS LTD.,20120801,2.6272,2.7417,-4.9373
219657,SHASUN PHARMACEUTICALS LTD. [MERGED],20120801,2.7403,2.7413,2.6413
259546,V A TECH WABAG LTD.,20120801,2.7461,2.741,28.3152
81054,GEOMETRIC LTD. [MERGED],20120801,2.7182,2.7301,1.8926
23696,ASTRAL POLY TECHNIK LTD.,20120801,2.7223,2.7194,19.1937
52418,C G POWER & INDL. SOLUTIONS LTD.,20120801,2.7126,2.7183,7.7337
95482,HOTEL RUGBY LTD.,20120801,,2.7123,0.1955
373589,I R B INFRASTRUCTURE DEVELOPERS LTD.,20120801,2.705,2.705,5.5794
214297,SATYAM COMPUTER SERVICES LTD. [MERGED],20120801,2.7011,2.7043,9.6197
180915,P T L ENTERPRISES LTD.,20120801,2.5979,2.682,2.6878
119632,KEWAL KIRAN CLOTHING LTD.,20120801,2.7407,2.673,37.8254
275305,ZENSAR TECHNOLOGIES LTD.,20120801,2.6617,2.6532,27.0382
365464,TALWALKARS BETTER VALUE FITNESS LTD.,20120801,2.6252,2.6302,7.9948
348418,N I I T TECHNOLOGIES LTD.,20120801,2.6241,2.6259,23.4671
101113,INSECTICIDES (INDIA) LTD.,20120801,2.6237,2.6182,28.2505
254924,T I FINANCIAL HOLDINGS LTD.,20120801,2.6242,2.6178,8.9427
354608,YES BANK LTD.,20120801,2.6077,2.6105,29.6579
142276,I L & F S ENGG. & CONSTRUCTION CO. LTD.,20120801,2.6126,2.6101,-13.2726
204548,S P L INDUSTRIES LTD. (DELHI),20120801,2.3984,2.5991,-11.2586
46286,CHETTINAD CEMENT CORPN. PVT. LTD.,20120801,2.5884,2.5892,52.7213
374273,MOTILAL OSWAL FINANCIAL SERVICES LTD.,20120801,2.5572,2.5726,2.4483
136494,TECH MAHINDRA LTD.,20120801,2.5732,2.5725,37.838
28920,BAJAJ ELECTRICALS LTD.,20120801,2.5477,2.5541,11.6334
27347,LINDE INDIA LTD.,20120801,2.5523,2.5513,5.9706
64150,DYNAMATIC TECHNOLOGIES LTD.,20120801,2.5806,2.5489,19.8164
119328,KESAR ENTERPRISES LTD.,20120801,2.3901,2.5477,-11.7376
148911,MONSANTO INDIA LTD.,20120801,2.5155,2.5189,32.6491
9681,CORE EDUCATION & TECHNOLOGIES LTD.,20120801,2.5044,2.5013,15.9369
11,20 MICRONS LTD.,20120801,2.4973,2.5012,6.308
99905,INDRAPRASTHA GAS LTD.,20120801,2.498,2.498,22.1893
190071,RAJ TELEVISION NETWORK LTD.,20120801,2.5088,2.4976,8.5912
29657,BALKRISHNA INDUSTRIES LTD.,20120801,2.5045,2.4911,29.4987
244486,SWARAJ ENGINES LTD.,20120801,2.4767,2.491,42.553000000000004
146460,MINDTREE LTD.,20120801,2.4626,2.4813,67.0174
64533,E I H ASSOCIATED HOTELS LTD.,20120801,2.4909,2.4776,6.3308
93468,HIMACHAL FUTURISTIC COMMUNICATIONS LTD.,20120801,2.4856,2.4752,0.2697
15270,INTERNATIONAL PAPER A P P M LTD.,20120801,2.4668,2.4706,-18.7428
134290,CERA SANITARYWARE LTD.,20120801,2.498,2.4669,26.0848
136443,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,20120801,2.4514,2.4498,61.7647
26076,B A S F INDIA LTD.,20120801,2.4307,2.439,27.6558
3335,A V T NATURAL PRODUCTS LTD.,20120801,2.4251,2.4321,6.9751
267081,VINATI ORGANICS LTD.,20120801,2.4251,2.4238,11.6239
206660,SADBHAV ENGINEERING LTD.,20120801,2.4008,2.4202,6.8591
189670,RAINBOW PAPERS LTD.,20120801,2.4131,2.4189,3.3787
269920,VOLTAS LTD.,20120801,2.4126,2.4138,9.6904
53993,D L F LTD.,20120801,2.3796,2.3859,7.6686
130248,LUMAX INDUSTRIES LTD.,20120801,2.3797,2.3779,8.815
408866,S E POWER LTD.,20120801,2.3781,2.3739,0.2413
85647,GREAVES COTTON LTD.,20120801,2.3489,2.3489,5.0367
385630,L & T FINANCE HOLDINGS LTD.,20120801,2.2975,2.323,0.499
64644,MERCK LTD.,20120801,2.3128,2.3203,30.5795
266490,VIKAS ECOTECH LTD.,20120801,,2.3065,4.4933
322461,EROS INTERNATIONAL MEDIA LTD.,20120801,2.2951,2.3029,14.1004
375572,M V L LTD.,20120801,2.2089,2.2904,0.1138
125401,L I C HOUSING FINANCE LTD.,20120801,2.2774,2.2723,17.4298
240069,SUNDARAM-CLAYTON LTD.,20120801,2.238,2.2668,18.6898
177758,POWER GRID CORPN. OF INDIA LTD.,20120801,2.258,2.2618,7.332999999999999
86845,GUJARAT PIPAVAV PORT LTD.,20120801,2.2528,2.259,1.3917
275551,ZODIAC CLOTHING CO. LTD.,20120801,2.2774,2.2523,4.2189
6926,ADVANTA LTD. [MERGED],20120801,2.2589,2.252,12.6225
264965,VESUVIUS INDIA LTD.,20120801,2.2632,2.2519,25.261
174726,PFIZER LTD.,20120801,2.2438,2.2366,24.3654
36073,BIOCON LTD.,20120801,2.233,2.2358,13.012
347662,FRESENIUS KABI ONCOLOGY LTD.,20120801,2.2364,2.2351,3.3458
175864,RELIANCE NAVAL & ENGG. LTD.,20120801,2.2311,2.2328,0.1691
68623,ENTERTAINMENT NETWORK (INDIA) LTD.,20120801,2.2174,2.2243,7.0421
